customer_id,customer_name,country,date_of_birth,gender,address,id_number,customer_type,onboarding_date,risk_category
CUS147546,Ingrid Nwosu,Italy,03-02-1960,Female,"687 Queen Boulevard, Milan, Italy",XN2573052,Individual,07-03-2021,Low
CUS147547,Julia Reyes,Ghana,31-10-1965,Female,"28 Oak Way, Kumasi, Ghana",DY0882041,Individual,14-08-2021,Low
CUS147548,Igor Nikolayevich Bezler,Iran,23-02-1976,Female,"341 Main Drive, Isfahan, Iran",OR0363066,Individual,05-05-2021,High
CUS147549,Anya Silva,Ethiopia,26-06-1968,Female,"332 Park Lane, Mekelle, Ethiopia",RD8465040,Individual,21-02-2024,Low
CUS147550,Rania Patel,France,22-07-1994,Female,"745 Queen Road, Paris, France",CX6187757,Individual,28-09-2017,Medium
CUS147551,Valentina Singh,Canada,12-03-1981,Female,"649 Oak Road, Toronto, Canada",IR1103738,Individual,26-07-2023,Low
CUS147552,Jorge Favea Favea Lopez,Syria,28-10-1988,Female,"249 Oak Drive, Aleppo, Syria",FD1187251,Individual,04-12-2017,High
CUS147553,Dmitri Rossi,Pakistan,10-03-1958,Male,"701 Main Boulevard, Karachi, Pakistan",ZC6890280,Business,12-07-2021,Low
CUS147554,Tariq Ahmed,UK,15-01-1963,Male,"520 Lake Avenue, Leeds, UK",JK6200697,Individual,13-08-2023,Medium
CUS147555,Nadia Ahmed,Ethiopia,07-05-1956,Female,"161 Central Boulevard, Mekelle, Ethiopia",QT5572464,Individual,22-11-2021,Low
CUS147556,Yasmin Müller,Bangladesh,14-06-1955,Female,"41 Lake Boulevard, Sylhet, Bangladesh",SD4413342,Individual,05-04-2019,Low
CUS147557,Leila Ivanov,Malaysia,14-12-1987,Female,"246 Green Drive, Penang, Malaysia",TL3338285,Individual,15-01-2024,Medium
CUS147558,Ingrid Wang,Italy,31-03-1983,Female,"685 King Avenue, Turin, Italy",VU6818666,Individual,18-03-2016,Medium
CUS147559,Lucas Singh,Saudi Arabia,14-01-1997,Male,"504 Main Drive, Jeddah, Saudi Arabia",JT3732222,Individual,21-11-2019,Low
CUS147560,Tariq Chen,Saudi Arabia,10-10-1946,Male,"497 Queen Lane, Jeddah, Saudi Arabia",MH4874726,Business,27-03-2016,Low
CUS147561,Nkechi Ito,Egypt,11-01-1972,Female,"861 Hill Road, Giza, Egypt",ZU7272190,Individual,07-08-2023,Low
CUS147562,Patel Anandiben,India,21-11-1941,Female,"809 Queen Way, Delhi, India",MR3901130,Individual,25-09-2021,Medium
CUS147563,Sofia Smith,Egypt,04-11-1953,Female,"194 River Court, Giza, Egypt",UH9259660,Individual,14-07-2015,Low
CUS147564,Ethan Wang,Japan,10-11-1959,Male,"412 River Street, Nagoya, Japan",VY8280459,Individual,20-06-2016,Low
CUS147565,David Reyes,Germany,30-01-1993,Male,"313 Queen Road, Munich, Germany",DS7024790,Business,12-01-2018,Low
CUS147566,Adaeze Kumar,China,29-02-1996,Female,"956 Hill Street, Beijing, China",UU0336907,Individual,04-09-2018,Low
CUS147567,Evgenevvna Evgenevna Kaledina,South Africa,08-03-1998,Female,"683 Central Court, Cape Town, South Africa",ZY2297131,Individual,28-02-2016,High
CUS147568,Chen Patel,Saudi Arabia,26-06-1990,Male,"273 Hill Road, Jeddah, Saudi Arabia",QS9307794,Individual,09-02-2016,Low
CUS147569,Sofia Ito,Japan,18-06-1993,Female,"831 Main Court, Osaka, Japan",RG7430807,Individual,19-11-2016,Low
CUS147570,Ravi Kowalski,Malaysia,07-05-1966,Male,"128 Lake Avenue, Penang, Malaysia",WF6238351,Individual,11-12-2021,Low
CUS147571,Dmitri Smith,India,07-06-1962,Male,"705 River Street, Kolkata, India",BT3268157,Business,11-08-2018,Low
CUS147572,Yusuf Chen,Ethiopia,11-08-1993,Male,"289 King Street, Dire Dawa, Ethiopia",GJ7022497,Individual,13-01-2018,Low
CUS147573,Felix Chen,Iran,09-12-1988,Male,"161 King Court, Tehran, Iran",YT5229255,Individual,02-07-2022,Low
CUS147574,Grace Kowalski,Russia,19-12-1996,Female,"732 Park Way, Moscow, Russia",HP8815540,Business,27-11-2017,Low
CUS147575,Priya Tanaka,Italy,08-10-1997,Female,"988 Park Avenue, Milan, Italy",LH0931710,Individual,17-09-2016,Low
CUS147576,Larissa Tanaka,Mexico,21-05-1994,Female,"587 Lake Way, Puebla, Mexico",HK8055591,Business,14-01-2020,Low
CUS147577,Arjun Okafor,Canada,13-09-1981,Male,"527 Main Road, Vancouver, Canada",YS4658762,Individual,05-01-2016,Low
CUS147578,Carlos Diallo,Saudi Arabia,24-05-1958,Male,"341 River Way, Jeddah, Saudi Arabia",GU5380630,Business,02-01-2018,Low
CUS147579,David Ivanov,Venezuela,02-01-1954,Male,"325 Central Road, Maracaibo, Venezuela",XO5756191,Individual,22-10-2016,Medium
CUS147580,Abdelkader Abdelkder,Syria,09-02-1988,Female,"548 Oak Road, Homs, Syria",QZ8558471,Individual,08-11-2023,High
CUS147581,Chen Ito,South Africa,17-09-1978,Male,"81 King Street, Pretoria, South Africa",YN8575127,Individual,27-01-2024,Low
CUS147582,Sukhbir Singh Badal,India,09-07-1962,Male,"662 Lake Street, Chennai, India",RM7917495,Individual,13-04-2021,High
CUS147583,Yuki Johnson,Turkey,28-04-1966,Female,"413 Lake Avenue, Bursa, Turkey",LU4841461,Individual,01-04-2021,Low
CUS147584,Nadia Müller,UAE,05-07-1978,Female,"888 Queen Lane, Sharjah, UAE",PC7785815,Individual,05-06-2022,Low
CUS147585,Mohammad Hossein Khosravi,Kenya,27-04-1952,Male,"642 Oak Boulevard, Kisumu, Kenya",GP3776770,Individual,05-08-2020,High
CUS147586,Dongjin Lee,Syria,05-11-1973,Female,"54 Central Court, Latakia, Syria",YJ8530168,Business,04-01-2020,High
CUS147587,Nkechi Martinez,Spain,18-01-1960,Female,"271 Park Way, Madrid, Spain",CS6772112,Individual,07-09-2015,Low
CUS147588,Yasmin Park,Bangladesh,18-02-1989,Female,"682 King Way, Chittagong, Bangladesh",IF0194443,Individual,06-09-2021,Low
CUS147589,James Garcia,South Korea,27-03-1990,Male,"46 King Avenue, Busan, South Korea",RP1255454,Individual,24-08-2017,Medium
CUS147590,Abd-al-Rahman 'Ali Husayn al-Ahmad al-Ahmaad,Bangladesh,23-03-1956,Female,"268 Park Lane, Sylhet, Bangladesh",MU3399191,Individual,19-02-2019,High
CUS147591,James Reyes,Ghana,25-01-1965,Male,"504 Park Way, Tamale, Ghana",UB5943782,Individual,16-10-2015,Low
CUS147592,Yuki Müller,Spain,12-04-1977,Female,"77 Green Avenue, Valencia, Spain",MY6419091,Individual,25-10-2018,Low
CUS147593,Isabella Brown,Ethiopia,12-02-1957,Female,"170 Queen Lane, Dire Dawa, Ethiopia",AA9062941,Individual,26-06-2020,Low
CUS147594,Christophe Béchu,France,11-06-1974,Male,"41 Queen Road, Lyon, France",PC1515034,Individual,21-09-2024,Medium
CUS147595,Zara Andersen,Malaysia,25-04-2003,Female,"749 Main Way, Johor Bahru, Malaysia",TI4663489,Individual,28-12-2020,Low
CUS147596,Aisha Ali,Russia,03-09-1970,Female,"814 King Way, Kazan, Russia",YH5515370,Individual,23-11-2020,Medium
CUS147597,Tariq Ivanov,UAE,14-11-1980,Male,"319 Oak Road, Dubai, UAE",QQ6556943,Individual,01-08-2015,Medium
CUS147598,Elena Silva,Iran,27-10-1947,Female,"725 Central Avenue, Tehran, Iran",SP7751269,Individual,02-02-2019,Medium
CUS147599,Ethan Johnson,Malaysia,03-10-1968,Male,"539 Park Street, Johor Bahru, Malaysia",LZ3330677,Individual,29-11-2016,Low
CUS147600,Chen Reyes,Spain,30-07-1995,Male,"280 Queen Court, Madrid, Spain",ME3363705,Business,13-05-2017,Low
CUS147601,Fatima Martinez,Italy,09-11-1970,Female,"838 Hill Road, Naples, Italy",CY7997824,Individual,29-10-2015,Low
CUS147602,Yasmin Brown,Malaysia,31-07-1986,Female,"377 Main Street, Kuala Lumpur, Malaysia",LP2374772,Individual,20-07-2024,Medium
CUS147603,Ayesha Qadhafi,Pakistan,09-01-1961,Male,"553 Main Boulevard, Islamabad, Pakistan",CF3985088,Individual,14-04-2019,High
CUS147604,Mario Flores Floreis,Mexico,25-11-1974,Male,"187 Lake Street, Mexico City, Mexico",FI1308683,Business,05-09-2018,High
CUS147605,Yulia Navalnaya,Russia,24-07-1976,Female,"35 Queen Lane, Kazan, Russia",IX7427881,Individual,30-11-2024,High
CUS147606,Dmitri Nwosu,Saudi Arabia,11-01-1975,Male,"412 Hill Lane, Riyadh, Saudi Arabia",UL3857967,Individual,31-08-2024,Low
CUS147607,Dmitri Reyes,Turkey,28-12-1996,Male,"703 Central Road, Bursa, Turkey",AL0034787,Individual,23-08-2022,Low
CUS147608,Yuki Garcia,UAE,19-09-1983,Female,"898 Oak Road, Sharjah, UAE",ST9785136,Individual,10-10-2020,Low
CUS147609,Amir Okafor,UK,04-03-1970,Male,"914 Hill Boulevard, Manchester, UK",WB8028835,Individual,27-07-2024,Medium
CUS147610,Yogi Adityanath,India,05-06-1972,Male,"541 Green Boulevard, Mumbai, India",DF9771616,Individual,10-10-2022,High
CUS147611,Valentina Reyes,UAE,21-04-1947,Female,"694 Queen Boulevard, Abu Dhabi, UAE",MN9864697,Individual,17-11-2022,Low
CUS147612,Valentina Andersen,Kenya,25-05-1978,Female,"88 Central Street, Nairobi, Kenya",XI3286401,Business,14-09-2020,Low
CUS147613,Wei Martinez,Ethiopia,11-01-1992,Male,"438 Lake Street, Addis Ababa, Ethiopia",EP5208120,Individual,03-06-2015,Low
CUS147614,Rania Kim,Kenya,15-01-1976,Female,"846 Queen Court, Mombasa, Kenya",KW0739337,Individual,18-09-2021,Low
CUS147615,Andrei Reyes,Kenya,30-06-1978,Male,"762 Main Street, Nairobi, Kenya",WH2602885,Individual,23-07-2017,Low
CUS147616,Mei Wang,Ethiopia,20-01-1975,Female,"143 Park Boulevard, Mekelle, Ethiopia",KK2636270,Individual,17-09-2023,Low
CUS147617,Ibrahim Al-Jafari,Iraq,25-03-1947,Male,"124 King Lane, Capital City, Iraq",XL6479810,Individual,25-12-2018,High
CUS147618,Anya Reyes,Malaysia,16-12-1997,Female,"70 Lake Lane, Johor Bahru, Malaysia",KT3733164,Individual,22-07-2016,Medium
CUS147619,Dmitri Kumar,Iran,06-05-1953,Male,"589 Queen Way, Tehran, Iran",HH4706972,Individual,07-05-2020,Medium
CUS147620,Ivan Martinez,Turkey,18-11-2005,Male,"74 Park Avenue, Bursa, Turkey",LG4778962,Individual,09-09-2017,Low
CUS147621,Bruno Le Maire,France,15-04-1969,Male,"806 King Avenue, Lyon, France",AX8719441,Individual,28-07-2020,High
CUS147622,Yuki Moreira,Syria,10-12-1968,Female,"395 Queen Road, Latakia, Syria",HZ8330956,Business,12-06-2019,Low
CUS147623,Siti Tanaka,Indonesia,22-12-2001,Female,"712 Park Drive, Medan, Indonesia",IC3208789,Individual,30-12-2023,Low
CUS147624,Wei Okafor,Iran,08-08-2004,Male,"242 Park Way, Mashhad, Iran",BR3244508,Individual,24-07-2023,Low
CUS147625,Maria Ivanov,Canada,06-09-1978,Female,"830 River Road, Montreal, Canada",PB7086928,Individual,03-04-2020,Low
CUS147626,Grace Reyes,China,22-09-1985,Female,"867 Lake Way, Guangzhou, China",TX9199734,Individual,31-07-2020,Low
CUS147627,Zara Kumar,Canada,27-05-1961,Female,"153 Park Way, Montreal, Canada",QB6328141,Individual,05-05-2015,Low
CUS147628,Fatima Kim,Spain,18-04-1980,Female,"544 Lake Court, Barcelona, Spain",SN5528076,Individual,19-09-2022,Low
CUS147629,Samuel Diallo,South Korea,07-12-1968,Male,"250 Green Drive, Busan, South Korea",WA0737375,Individual,01-07-2019,Low
CUS147630,Ingrid Okafor,Nigeria,23-01-1992,Female,"967 Hill Way, Port Harcourt, Nigeria",LG8666352,Individual,03-05-2019,Low
CUS147631,Kwame Tanaka,Iran,11-12-1977,Male,"185 Queen Boulevard, Mashhad, Iran",EJ2619557,Individual,07-07-2019,Low
CUS147632,Leila Kumar,Ghana,25-08-1983,Female,"994 River Court, Kumasi, Ghana",MQ5409351,Individual,11-11-2017,Low
CUS147633,Felix Ahmed,Mexico,09-05-2003,Male,"93 Central Drive, Mexico City, Mexico",WA6788714,Individual,09-11-2021,Low
CUS147634,Hassan Kumar,Indonesia,03-04-1949,Male,"540 Main Drive, Bandung, Indonesia",MX9352213,Individual,08-02-2024,Low
CUS147635,Doug Emhoff,United States,13-10-1964,Male,"551 Queen Road, Los Angeles, United States",IH6141442,Individual,16-04-2017,Medium
CUS147636,Julia Bakshi,India,16-03-1987,Female,"67 Queen Street, Kolkata, India",JY5267383,Business,21-02-2023,Low
CUS147637,M. Saha,India,21-01-1954,Male,"388 River Avenue, Mumbai, India",KB7739838,Individual,30-07-2015,High
CUS147638,Ravvi Ravi,India,20-08-1956,Male,"200 Central Street, Delhi, India",VR1991776,Individual,06-01-2021,Medium
CUS147639,Priya Ito,United States,10-07-1960,Female,"426 King Way, Houston, United States",FP3778913,Individual,31-07-2018,Low
CUS147640,H.D. Deve Gowda,India,18-05-1933,Male,"332 Queen Boulevard, Mumbai, India",PR0994326,Individual,04-09-2015,High
CUS147641,Leila Fernandez,Kenya,30-09-1995,Female,"63 Park Lane, Mombasa, Kenya",JK6729503,Individual,18-05-2020,Low
CUS147642,Svetlana Bakshi,South Korea,25-03-2007,Female,"498 Queen Avenue, Busan, South Korea",VF0719292,Individual,07-09-2022,Low
CUS147643,Lucas Smith,Syria,16-04-1964,Male,"813 Oak Street, Homs, Syria",UE4268848,Individual,01-04-2022,Low
CUS147644,Andrei Müller,Nigeria,11-01-1990,Male,"958 Central Court, Port Harcourt, Nigeria",HJ2803952,Individual,23-10-2016,Low
CUS147645,Dmitri Andersen,Bangladesh,05-12-1984,Male,"691 King Street, Dhaka, Bangladesh",ZR3796695,Individual,30-07-2018,Low
CUS147646,Felix Martinez,Brazil,28-09-1952,Male,"874 King Drive, Rio de Janeiro, Brazil",UR2047303,Individual,06-07-2023,Low
CUS147647,Chandrabaabu Chandrababu Naidu,India,20-04-1950,Male,"758 Lake Way, Delhi, India",WO4412371,Individual,13-08-2023,High
CUS147648,Aleksey Nikolaevich Chumakov,Venezuela,29-07-1989,Male,"284 River Lane, Caracas, Venezuela",NM8323648,Business,22-08-2022,High
CUS147649,Mei Moreira,China,12-11-1977,Female,"702 Green Court, Shanghai, China",RL9606148,Individual,02-12-2018,Low
CUS147650,Mustafa Kadhimi,Iraq,19-04-1967,Male,"349 River Street, Capital City, Iraq",EO8525738,Individual,07-12-2020,High
CUS147651,K. Ji-won,South Korea,08-12-1972,Female,"972 Queen Court, Incheon, South Korea",JD9066954,Individual,20-02-2024,Medium
CUS147652,Valentina Ito,Pakistan,04-05-1976,Female,"203 Lake Avenue, Peshawar, Pakistan",XG9236821,Individual,24-06-2018,Low
CUS147653,Antoonio Romero Sanchez,Nigeria,27-01-1949,Female,"148 Green Road, Lagos, Nigeria",OA1620095,Business,18-10-2015,High
CUS147654,Isabella Ali,Canada,15-12-1991,Female,"671 Green Drive, Montreal, Canada",DD0663588,Individual,14-11-2022,Low
CUS147655,Fatima Kowalski,Ghana,01-05-1965,Female,"279 River Avenue, Kumasi, Ghana",FL2168176,Individual,07-08-2022,Low
CUS147656,Rania Johnson,South Africa,12-08-1974,Female,"932 Lake Boulevard, Cape Town, South Africa",QR7917837,Individual,08-09-2024,Low
CUS147657,Chloe Nwosu,Malaysia,18-03-1948,Female,"309 Park Boulevard, Penang, Malaysia",XZ4631023,Individual,14-01-2022,Low
CUS147658,Valentina Kowalski,Nigeria,08-01-1963,Female,"704 River Drive, Lagos, Nigeria",RJ3232707,Business,10-12-2022,Low
CUS147659,Ravi Tanaka,Ghana,22-02-2004,Male,"84 Hill Lane, Tamale, Ghana",OR9161193,Individual,07-06-2019,Low
CUS147660,V. Alfredavich Miklashevich,Iran,14-06-1973,Female,"845 Hill Road, Tabriz, Iran",FQ9966288,Individual,13-03-2023,High
CUS147661,Chloe Tanaka,Pakistan,28-06-1978,Female,"537 Hill Court, Karachi, Pakistan",PV4194323,Individual,14-03-2016,Medium
CUS147662,Adaeze Brown,Venezuela,05-01-1986,Female,"382 Oak Avenue, Maracaibo, Venezuela",PS3723422,Individual,25-09-2021,Medium
CUS147663,Isabella Smith,South Africa,02-01-1971,Female,"827 Green Way, Johannesburg, South Africa",CR5501287,Individual,13-07-2018,Low
CUS147664,Felix Kumar,South Korea,26-05-1997,Male,"747 Green Avenue, Seoul, South Korea",XR9216681,Individual,07-01-2017,Low
CUS147665,Ahmed Ivanov,Spain,16-12-1981,Male,"864 Park Court, Valencia, Spain",NN5868641,Individual,28-12-2017,Medium
CUS147666,Yuki Fernandez,South Korea,06-05-1980,Female,"243 River Avenue, Incheon, South Korea",TC7828701,Individual,29-08-2021,Low
CUS147667,Ethan Nwosu,Russia,08-07-1996,Male,"165 Central Lane, Saint Petersburg, Russia",CC7753679,Individual,17-04-2015,Low
CUS147668,Tariq Kumar,China,05-06-2004,Male,"344 Central Court, Beijing, China",JN4592785,Individual,26-10-2018,Medium
CUS147669,Carlos Ivanov,Syria,14-02-2000,Male,"581 River Drive, Aleppo, Syria",MX9807469,Individual,02-12-2022,Low
CUS147670,Mei Silva,India,20-10-1951,Female,"868 Green Court, Chennai, India",RM9006026,Individual,24-08-2018,Low
CUS147671,Noah Okafor,Japan,20-11-1971,Male,"715 Park Avenue, Nagoya, Japan",YD8901498,Business,04-02-2017,Medium
CUS147672,Trivikram Parnaik Kaiwalya,India,18-03-1943,Male,"419 King Street, Mumbai, India",PZ7211105,Individual,31-10-2019,Medium
CUS147673,Hana Smith,Kenya,17-05-1948,Female,"815 Central Boulevard, Kisumu, Kenya",VL5318952,Individual,02-01-2016,Low
CUS147674,Amir Bakshi,France,24-12-1970,Male,"78 Hill Boulevard, Bordeaux, France",TT7644612,Individual,02-10-2017,Low
CUS147675,Lucas Singh,Saudi Arabia,29-01-1971,Male,"697 Hill Drive, Mecca, Saudi Arabia",WD9726046,Individual,10-09-2020,Low
CUS147676,Yasmin Patel,UK,08-07-1982,Female,"688 Oak Boulevard, Leeds, UK",IO0878999,Individual,30-09-2021,Low
CUS147677,Maria Kumar,Ghana,23-03-2007,Female,"595 King Way, Tamale, Ghana",LG5317308,Individual,27-07-2016,Low
CUS147678,Elena Diallo,Malaysia,14-11-1962,Female,"355 King Street, Penang, Malaysia",VJ1629876,Individual,25-01-2021,Low
CUS147679,Rania Smith,Malaysia,07-08-1982,Female,"902 Park Court, Johor Bahru, Malaysia",TZ5123097,Business,29-11-2020,Medium
CUS147680,Adaeze Diallo,India,13-04-1991,Female,"917 Main Court, Kolkata, India",DB1188522,Individual,26-03-2016,Low
CUS147681,Adaeze Reyes,Venezuela,01-05-2005,Female,"146 River Lane, Maracaibo, Venezuela",FS1450418,Individual,19-05-2017,Medium
CUS147682,Leila Garcia,Brazil,05-12-1974,Female,"835 Hill Lane, Salvador, Brazil",WV3699547,Individual,15-06-2021,Low
CUS147683,Jyotiraditya Scindia,India,01-01-1971,Male,"911 Central Avenue, Delhi, India",HU5533733,Individual,24-10-2020,High
CUS147684,Ricardo Singh,South Africa,09-04-1984,Male,"647 Central Boulevard, Pretoria, South Africa",UW1733437,Business,01-11-2024,Low
CUS147685,Patrick Müller,Ethiopia,06-03-2005,Male,"828 Central Road, Dire Dawa, Ethiopia",LV9453392,Individual,24-04-2023,Low
CUS147686,Abdul Mohamed Waked Fares,Russia,03-03-1979,Male,"47 Hill Road, Saint Petersburg, Russia",YZ2753690,Individual,25-08-2019,High
CUS147687,Felix Smith,Iran,08-10-1969,Male,"76 River Boulevard, Tehran, Iran",XE0993987,Individual,01-05-2022,Low
CUS147688,Yasmin Nwosu,Russia,20-04-1978,Female,"241 River Boulevard, Saint Petersburg, Russia",SA6890782,Individual,13-08-2015,Low
CUS147689,Amir Tanaka,South Korea,07-06-1946,Male,"203 Lake Road, Busan, South Korea",XW0043999,Individual,28-07-2019,Low
CUS147690,Roham Bakhsh Habibi,Russia,19-08-1969,Female,"347 Central Avenue, Moscow, Russia",HU7569339,Individual,22-08-2022,High
CUS147691,Priya Brown,Spain,19-11-1982,Female,"903 Oak Drive, Barcelona, Spain",NI9992127,Individual,23-08-2022,Low
CUS147692,Mei Okafor,Turkey,27-06-1957,Female,"645 Lake Boulevard, Bursa, Turkey",DK4925228,Individual,09-02-2020,Low
CUS147693,Adaeze Rossi,Ethiopia,25-08-1953,Female,"436 Park Court, Addis Ababa, Ethiopia",DA5118184,Individual,18-11-2020,Low
CUS147694,Aisha Ali,Saudi Arabia,15-08-1978,Female,"184 Hill Drive, Riyadh, Saudi Arabia",MM5550088,Individual,02-08-2024,Medium
CUS147695,Svetlana Brown,Venezuela,10-05-1989,Female,"480 Park Court, Maracaibo, Venezuela",MI4980636,Business,13-01-2021,Low
CUS147696,Lucas Johnson,Turkey,05-09-1987,Male,"109 Park Court, Ankara, Turkey",BE6086099,Business,18-12-2023,Low
CUS147697,Miriam Nguyen,Mexico,04-11-1987,Female,"145 Main Drive, Puebla, Mexico",BC4051326,Individual,11-03-2022,Low
CUS147698,Maria Wang,China,11-08-1994,Female,"209 Queen Lane, Shanghai, China",OQ9663952,Individual,02-04-2017,Low
CUS147699,Priya Kumar,Russia,13-06-1968,Female,"959 Main Avenue, Kazan, Russia",NZ8072388,Individual,13-02-2019,Low
CUS147700,Sofia Chen,Syria,21-08-1997,Female,"42 Queen Boulevard, Homs, Syria",DH3201749,Individual,07-03-2018,Low
CUS147701,Liam Ahmed,UK,01-09-1963,Male,"292 Park Lane, Birmingham, UK",OC4170519,Individual,13-03-2022,Low
CUS147702,Julia Diallo,Japan,21-04-1960,Female,"101 Central Road, Osaka, Japan",KX7464473,Individual,27-08-2022,Low
CUS147703,Siti Okafor,Saudi Arabia,13-11-1996,Female,"263 Lake Way, Jeddah, Saudi Arabia",JK5369425,Business,17-08-2017,Low
CUS147704,Diego Fernandez,Egypt,02-11-1997,Male,"12 Main Court, Luxor, Egypt",UX8590940,Individual,31-10-2016,Low
CUS147705,Kwame Moreira,South Africa,28-12-2007,Male,"601 Hill Boulevard, Cape Town, South Africa",UT4840613,Individual,22-06-2015,Low
CUS147706,Adaeze Fernandez,Spain,16-07-1983,Female,"788 Park Road, Barcelona, Spain",OA3507223,Individual,29-10-2016,Medium
CUS147707,Imad Abu Zureik,Venezuela,20-03-1978,Female,"444 Lake Street, Caracas, Venezuela",PZ7555113,Individual,01-07-2016,High
CUS147708,Hong Gil Han,Syria,24-01-1991,Male,"157 Green Drive, Homs, Syria",YD1542607,Individual,25-04-2024,High
CUS147709,Anya Moreira,Russia,16-07-1985,Female,"273 Central Street, Moscow, Russia",SO6911070,Individual,07-09-2022,Low
CUS147710,Kwame Martinez,Malaysia,22-03-1974,Male,"279 Main Street, Johor Bahru, Malaysia",VE7065693,Business,23-04-2016,Low
CUS147711,Samuel Ahmed,Italy,15-10-1948,Male,"158 Lake Road, Rome, Italy",XZ6971874,Business,09-09-2017,Low
CUS147712,Kazakov Viktor Alekseyevich,South Africa,20-06-1949,Male,"595 Oak Boulevard, Durban, South Africa",EQ7047001,Individual,26-03-2023,High
CUS147713,Samuel Moreira,Ghana,14-09-1955,Male,"631 Hill Drive, Kumasi, Ghana",FA6147981,Individual,20-08-2021,Medium
CUS147714,Ravi Müller,Pakistan,30-06-1973,Male,"920 Queen Way, Karachi, Pakistan",UD3369160,Business,18-09-2020,Medium
CUS147715,Nkechi Brown,Italy,02-09-1971,Female,"907 Oak Court, Naples, Italy",LE6248064,Individual,26-07-2015,Low
CUS147716,Isabella Andersen,Ethiopia,05-04-1949,Female,"526 Park Avenue, Addis Ababa, Ethiopia",NK3217094,Individual,22-07-2019,Low
